id_orgao,ano_licitacao,nr_licitacao,nr_item,ds_item,qt_itens_licitacao,sg_unidade_medida,vl_unitario_homologado,vl_total_homologado
70200,2018,1,6,"BATATA DOCE. Produto in natura, unidades de tamanho médio, tubérculos firmes, sem machucados internos e externos, cor uniforme e limpa. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa",40.00,KG,2.93,117.20
70200,2018,1,22,"MORANGA CABOTIÁ. Produto in natura, unidades de tamanho médio, firmes, sem machucados internos e externos, cor uniforme e limpa. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",15.00,KG,3.97,59.55
70200,2018,1,30,"TEMPEROS VERDES (SALSA E CEBOLINHA). Produto in natura. Folhas firmes, íntegras, frescas e limpas. Sem perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",30.00,MOL,2.00,60.00
70200,2018,1,33,"VAGEM. Produto in natura, sem machucados internos e externos, cor uniforme e limpa. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",15.00,KG,"",""
70200,2018,1,1,"ABACATE. Produto in natura, unidades de tamanho médio, tubérculos firmes, sem machucados internos e externos, cor uniforme e limpa. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa",30.00,KG,4.00,120.00
70200,2018,1,4,"ALFACE CRESPA OU LISA. Produto in natura, com folhas íntegras, frescas e limpas. Embalagem primária: saco plástico transparente contendo no máximo 2 pés de alface. Embalagem secundária: caixa plástica vazada e limpa.",100.00,UN,1.56,156.00
70200,2018,1,5,"BANANA. Fruta inteira. Produto in natura, firmes, sem machucados, cor uniforme e limpa. Embalagem primária: caixa vazada e limpa",30.00,KG,2.53,75.90
70200,2018,1,8,"BETERRABA. Produto in natura, unidades de tamanho médio, tubérculos firmes, sem machucados internos e externos, cor uniforme e limpa, sem as folhas. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",40.00,KG,2.65,106.00
70200,2018,1,11,"CEBOLA. Produto in natura. Unidades firmes, raiz firme e íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",50.00,KG,3.00,150.00
70200,2018,1,12,"CENOURA. Produto in natura. Unidades firmes, raiz firme e íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",40.00,KG,3.10,124.00
70200,2018,1,13,"CHUCHU.  Produto in natura, unidades frescos e limpos, sem folhas, com cor característica e uniforme, sem machucados internos e externos e limpos. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",20.00,KG,2.50,50.00
70200,2018,1,14,"COUVE MANTEIGA. Produto in natura. Folhas firmes, íntegras, frescas e limpas. Sem perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",30.00,MOL,2.00,60.00
70200,2018,1,17,"ESPINAFRE. Produto in natura. Folhas firmes, íntegras, frescas e limpas. Sem perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",20.00,MOL,2.00,40.00
70200,2018,1,18,"LARANJA. Fruta inteira. Produto in natura, firmes, sem machucados, cor uniforme e limpa. Embalagem primária: caixa vazada e limpa.",100.00,KG,2.08,208.00
70200,2018,1,19,"LIMÃO DE SUCO. Fruta inteira. Produto in natura, firmes, sem machucados, cor uniforme e limpa. Embalagem primária: caixa vazada e limpa",15.00,KG,2.58,38.70
70200,2018,1,20,"MASSA  ALIMENTÍCIA TIPO CASEIRA ESPAGUETTI.  Embalagem de polipropileno mínimo de 500 g de produto. Rótulo contendo identificação do produto, ingredientes, peso, fabricante, data de fabricação e validade. ",100.00,UN,3.75,375.00
70200,2018,1,21,"MILHO VERDE. Produto in natura, unidades de tamanho médio, firmes, sem machucados internos e externos, cor uniforme e limpa. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa",300.00,UN,1.00,300.00
70200,2018,1,23,"OVOS COLONIAIS.  Produto in natura tipo 2, grandes, inteiros, limpos, sem rachaduras  e perfurações. Embalagem primária: caixa papel tratado específico para este fim, devendo conter 30 unidades de ovos em cada. Rótulo contendo data de validade e aviário com Registro no Ministério da Agricultura. Validade mínima de 30 (trinta) dias a contar da entrega",150.00,DZ,5.50,825.00
70200,2018,1,24,"PÃO DE MILHO (450 g) . Produto fresco, macio, sem presença de sujidades. Rótulo com identificação do produto, ingredientes, tabela nutricional, peso, fabricante e validade. Validade mínima de 10 (dez) dias a contar da data de entrega. Embalagem primária: plástica transparente contendo 1 unidade do produto. Peso 450g",30.00,UN,4.00,120.00
70200,2018,1,26,"PÃO SOVADO NATURAL . Produto fresco, macio, sem presença de sujidades. Rótulo com identificação  do produto, ingredientes, tabela nutricional, peso, fabricante e validade. Validade mínima de 10 (dez) dias a contar da data de entrega. Embalagem primária: plástica transparente contendo 1 unidade do produto. 700 Gramas",60.00,UN,5.99,359.40
70200,2018,1,28,"PIMENTÃO. Produto in natura. Unidades firmes, íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",5.00,KG,5.48,27.40
70200,2018,1,29,"REPOLHO VERDE. Produto in natura. Unidades firmes, íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",50.00,KG,3.66,183.00
70200,2018,1,32,"TOMATE CEREJA. Produto in natura. Unidades firmes, íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",20.00,KG,8.00,160.00
70200,2018,1,7,"BERGAMOTA COMUM. Fruta inteira. Produto in natura, firmes, sem machucados, cor uniforme e limpa. Embalagem primária: caixa vazada e limpa",150.00,KG,1.95,292.50
70200,2018,1,9,"BISCOITO SORTIDO TIPO COLONIAL. Produto com sabor e cor característicos. Embalagem primária: pacote plástico transparente atóxico. Rótulo contendo identificação do produto, ingredientes, tabela nutricional, peso, data de fabricação e validade. Validade mínima de 30 (trinta) dias, a contar da entrega.",50.00,KG,11.00,550.00
70200,2018,1,25,"PÃO INTEGRAL. Produto fresco, macio, sem presença de sujidades. Rótulo com identificação  do produto, ingredientes, tabela nutricional, peso, fabricante e validade. Validade mínima de 10 (dez) dias a contar da data de entrega. Embalagem primária: plástica transparente contendo 1 unidade do produto. 700 Gramas",60.00,UN,6.49,389.40
70200,2018,1,31,"TOMATE. Produto in natura. Unidades firmes, íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",20.00,KG,4.80,96.00
70200,2018,1,10,"BRÓCOLIS. Produto in natura, molhos frescos e limpos, sem folhas, com cor característica e uniforme, sem machucados internos e externos e limpos. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",50.00,UN,3.93,196.50
70200,2018,1,27,"PEPINO. Produto in natura. Unidades firmes, íntegras, frescas e limpas. Sem rachaduras e perfurações. Embalagem primária, saco transparente. Embalagem secundária: caixa plástica vazada e limpa.",15.00,KG,2.73,40.95
70100,2018,1,3,"ALHO graúdo, sem machucados, em boas condições de consumo  ",26.00,KG,21.63,562.38
70100,2018,1,4,"BANANA prata/catarina, em grau médio de amadurecimento, frutas firmes, sem machucados, sem rupturas, em boas condições de consumo  ",700.00,KG,3.05,2135.00
70100,2018,1,5,"BANHA DE PORCO, em embalagem de 1,5kg, adequada, com identificação do produto, e validade, inspecionado pelo MAPA, SIF, CISPOA, SIM ou SUSAF  ",14.00,UN,8.75,122.50
70100,2018,1,11,"CAQUI CHOCOLATE, em grau médio de amadurecimento, sem machucados, em boas condições de consumo  ",120.00,KG,5.57,668.40
70100,2018,1,20,"FEIJÃO PRETO, novo, grãos inteiros, íntegra, isento de matéria terrosa, pedras ou corpos estranhos, embalagem plástica atóxica, de 1 kg. Rótulo contendo identificação do produto, tabela nutricional, peso fabricante, data de fabricação e validade. Sem agrotóxico  ",142.00,UN,6.15,873.30
70100,2018,1,21,"FEIJÃO VERMELHO, novo, grãos inteiros, íntegra, isento de matéria terrosa, pedras ou corpos estranhos, embalagem plástica atóxica, de 1 kg. Rótulo contendo identificação do produto, tabela nutricional, peso fabricante, data de fabricação e validade. Sem agrotóxico  ",76.00,UN,10.90,828.40
70100,2018,1,26,"LEITE EM PÓ integral instantâneo, embalagem com 1kg, íntegra, com identificação do produto, rótulo, data de fabricação e validade  ",510.00,UN,22.28,11362.80
70100,2018,1,29,"MAMÃO formosa, grau médio de amadurecimento, frutas firmes, sem machucados e/ou amassados, em boas condições de consumo  ",494.00,KG,4.58,2262.52
70100,2018,1,30,"MANGA, frutas de tamanho médio, firmes, grau médio de amadurecimento, sem machucados e/ou amassados, em boas condições de consumo  ",340.00,KG,5.23,1778.20
70100,2018,1,33,"MORANGA cabotiá, tamanho médio, sem machucados ou perfurações na casca, em boas condições de consumo    ",30.00,KG,2.80,84.00
70100,2018,1,35,"OVOS de galinha, de granja, grandes e frescos, limpos e sem rachaduras, inspecionados  ",400.00,DZ,4.60,1840.00
70100,2018,1,38,"PIMENTÃO verde, tamanho médio, sem machucados ou perfurações na casca, em boas condições de consumo  ",10.00,KG,6.37,63.70
70100,2018,1,41,"RABANETE, tamanho médio, sem machucados, em boas condições de consumo  ",24.00,KG,4.82,115.68
70100,2018,1,14,"CARNE DE PORCO inteira, sem osso e sem pele, congelada em embalagem de 1 kg, com identificação do produto, validade e inspecionada  ",82.00,KG,13.22,1084.04
70100,2018,1,43,"SALSICHÃO – linguiça mista tipo caseira, 70 gramas por unidade – sem conservantes e/ou aditivos químicos, congelada, em embalagem de 1 kg, com identificação do produto, rótulo, data de fabricação e validade, inspecionado   ",280.00,KG,13.97,3911.60
70100,2018,1,7,"BATATA INGLESA, tamanho médio, 1ª qualidade, limpa, sem machucados, em boas condições de consumo  ",344.00,KG,2.45,842.80
70100,2018,1,31,"MELADO batido de cana, embalagem 1,6kg, com identificação do produto, rótulo, data de fabricação e validade  ",46.00,UN,14.50,667.00
70100,2018,1,12,"CARNE DE FRANGO, coxa sobrecoxa, congelada, embalagem com identificação do produto, validade e inspecionada  ",320.00,KG,6.19,1980.80
70100,2018,1,42,"REPOLHO verde, folhas íntegras, sem machucados, em boas condições de consumo  ",100.00,KG,3.38,338.00
70100,2018,1,36,"PEPINO CONSERVA 1,8KG drenado, com identificação do produto, rótulo, data de fabricação e validade  ",20.00,UN,23.45,469.00
70100,2018,1,13,"CARNE DE FRANGO, peito sem osso, congelada, embalagem com identificação do produto, validade e inspecionada  ",160.00,KG,11.25,1800.00
70100,2018,1,25,"LARANJA UMBIGO, frutos de tamanho médio, grau médio de amadurecimento, sem danificações físicas e/ou sem perfurações na casca  ",320.00,KG,3.23,1033.60
70100,2018,1,39,"POLPA DE TOMATE, puro tomate, minimamente processado. Embalagem plástica lacrada, contendo 500g. Rótulo contendo identificação do produto, ingredientes, tabela nutricional, peso, fabricante, data de fabricação e validade. Sem agrotóxico.  ",50.00,UN,3.65,182.50
70100,2018,1,9,"BETERRABA, nova, limpa, tamanho médio, sem machucados, em boas condições de consumo  ",96.00,KG,3.68,353.28
70100,2018,1,10,"BROCOLIS, tamanho grande, com flores firmes, sem machucados, em boas condições de consumo  ",100.00,KG,6.20,620.00
70100,2018,1,19,"FEIJÃO CARIOCA, novo, grãos inteiros, íntegra, isento de matéria terrosa, pedras ou corpos estranhos, embalagem plástica atóxica, de 1 kg. Rótulo contendo identificação do produto, tabela nutricional, peso fabricante, data de fabricação e validade. Sem agrotóxico  ",152.00,UN,6.31,959.12
70100,2018,1,2,"ALFACE fresca, graúda, limpa, em boas condições de consumo  ",92.00,UN,2.07,190.44
70100,2018,1,8,"BERGAMOTA, frutos de tamanho médio, em grau médio de amadurecimento, sem danificações físicas e/ou sem perfurações na casca  ",348.00,KG,2.98,1037.04
70100,2018,1,17,"CREME DE LEITE pasteurizado - NATA, embalagem com 300g, íntegra, com identificação do produto, rótulo, data de fabricação e validade, registro no MAPA, SIF ou CISPOA.   ",264.00,UN,4.71,1243.44
70100,2018,1,1,"AIPIM novo, descascado e congelado, minimamente processado, embalagem atóxica, de 1 kg. Rótulo contendo identificação do produto, tabela nutricional, peso, fabricante, data de fabricação e validade. Sem agrotóxico.  ",150.00,UN,5.43,814.50
70100,2018,1,18,"DOCE DE LEITE cremoso, embalagem com 400g, íntegra, com identificação do produto, rótulo, data de fabricação e validade, registro no MAPA, SIF ou CISPOA.   ",70.00,UN,5.11,357.70
70100,2018,1,37,"PEPINO SALADA, tamanho médio, frescos, sem machucados e/ou perfurações na casca, em boas condições de consumo  ",26.00,KG,3.96,102.96
70100,2018,1,28,"LINGUIÇA DE PORCO, defumada, seca, em embalagem adequada, íntegra, com identificação do produto, rótulo, data de fabricação, validade e inspecionada  ",50.00,KG,19.70,985.00
70100,2018,1,32,"MILHO VERDE congelado, em grãos minimamente processados. Embalagem plástica lacrada contendo 300g. Rótulo contendo identificação do produto, ingredientes, tabela nutricional, peso, fabricante, data de fabricação e validade. Sem agrotóxico.   ",100.00,UN,1.97,197.00
70100,2018,1,44,"SCHMIER DE FRUTAS, embalagem de 2kg, com identificação do produto, rótulo, data de fabricação e validade  ",60.00,UN,16.25,975.00
70100,2018,1,45,"SUCO DE UVA INTEGRAL, sem adição de agua, açúcar e conservantes, embalagem de 1,5 L, com identificação do produto, rótulo, data de fabricação e validade, registro no MAPA  ",110.00,UN,17.60,1936.00
70100,2018,1,6,"BATATA DOCE, tamanho médio, limpa, sem machucados, em boas condições de consumo  ",146.00,KG,3.81,556.26
70100,2018,1,16,"CHUCHU verde ou branco, novo, tamanho médio, limpo, sem machucados, em boas condições de consumo  ",64.00,KG,3.76,240.64
70100,2018,1,23,"LARANJA DO CÉU, frutos de tamanho médio, grau médio de amadurecimento, sem danificações físicas e/ou sem perfurações na casca  ",224.00,KG,3.62,810.88
70100,2018,1,22,"IOGURTE DE POLPA sabor morango, embalagem sachet com 1L, íntegra, com identificação do produto, rótulo, data de fabricação e validade, registro no MAPA, SIF ou CISPOA.   ",468.00,UN,3.65,1708.20
70100,2018,1,24,"LARANJA SUCO, frutos de tamanho médio, grau médio de amadurecimento, sem danificações físicas e/ou sem perfurações na casca  ",256.00,KG,2.90,742.40
70100,2018,1,34,"MORANGO, frutas in natura, inteiras, maduras e frescas, sem machucados, não amassadas e limpas. Embalagem adequada, com rótulo, contendo identificação do produto, ingredientes, tabela nutricional, peso, fabricante e validade. Sem agrotóxico.  ",20.00,KG,16.00,320.00
70100,2018,1,46,"TOMATE DE MESA, tamanho médio, grau médio de amadurecimento, frutos firmes, sem machucados e/ou amassados, em boas condições de consumo  ",100.00,KG,3.99,399.00
70100,2018,1,40,"PRESUNTO COZIDO fatiado, sem capa de gordura, embalagem de 1kg, com identificação do produto, data de fabricação e validade, registro no MAPA, SIF ou CISPOA.   ",18.00,KG,23.44,421.92
70100,2018,1,15,"CENOURA, nova, tamanho médio, limpa, sem machucados, em boas condições de consumo  ",168.00,KG,3.91,656.88
70100,2018,1,27,"LIMÃO, frutos de tamanho médio, grau médio de amadurecimento, sem danificações físicas e/ou sem perfurações na casca  ",50.00,KG,7.18,359.00
88024,2018,1,7,"Massa caseira, congelada, em bom estado de conservação, íntegro. Embalado em saco plástico de 500 gramas",30.00,KG,12.00,360.00
88024,2018,1,5,Laranja para suco,50.00,KG,2.36,118.00
88024,2018,1,11,"Tempero Verde, buquê de salsa e cebolinha de aproximadamente 45g a unidade",30.00,UN,1.58,47.40
88024,2018,1,10,"Pão sanduíche, integral, fatiado, íntegro, produzido no dia, peso médio de 1.200g",250.00,PAC,12.00,3000.00
88024,2018,1,6,"Mandioca, descascada, congelada, de boa qualidade, limpa, embalada em saco plástico",27.00,KG,5.49,148.23
88024,2018,1,3,"Bolacha caseira de manteiga, embaladas em saco plástico de acordo com o porcionamento",3.00,KG,18.80,56.40
88024,2018,1,2,"Batata doce, tamanho médio, íntegra e livre de brotos",43.00,KG,3.50,150.50
88024,2018,1,8,"Morango, polpa para suco",81.00,KG,14.00,1134.00
88024,2018,1,4,Laranja de umbigo,147.00,KG,2.36,346.92
88024,2018,1,1,"Alface lisa, folhas limpas, de cor brilhante sem folhas estragadas e sem marcas de picadas de insetos, íntegras. Embalado em saco plástico, peso médio por pé de 200g",176.00,UN,1.53,269.28
88024,2018,1,9,"Pão de Hambúrguer, íntegro, produzido no dia, peso por unidade 50g",280.00,UN,0.60,168.00
88024,2018,1,12,Uva suco,210.00,L,13.50,2835.00
41500,2018,1,3,"BEBIDA LACTEA FEREMENTGADA SABOR MORANGO, EMBALAGAM SACHE LITRO         ",800.00,UN,3.37,2696.00
41500,2018,1,6,"BROCOLIS,CABEÇA,",80.00,UN,3.17,253.60
41500,2018,1,17,LEITE INTEGRAL UHT LONGA VIDA -TETRAPAL -LITRO,1000.00,UN,2.41,2410.00
41500,2018,1,16,LARANJA PARA SUCO,500.00,UN,2.99,1495.00
41500,2018,1,1,ALFACE CRESPA OU LISA,400.00,UN,1.94,776.00
41500,2018,1,4,BETERRABA,200.00,KG,2.46,492.00
41500,2018,1,10,TEMPERO VERDE (SALSA E CEBOLINHA)-MAÇO,100.00,UN,2.27,227.00
41500,2018,1,15,IOGURTE COM POLPA DE FRUTAS SBOR MORANGO E COCO- EMBALGEM DE LITRO,100.00,UN,3.67,367.00
41500,2018,1,22,"REPOLHO ,CABEÇA LIMPA SEM LESOES FISICAS OU MECANICAS",200.00,KG,2.21,442.00
