id_estado,nm_municipio,licitacao_ano,nr_item,ds_item,qt_itens_licitacao,vl_unitario_estimado,vl_total_estimado,contrato_ano,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,78/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,69/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,97/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,99/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,90/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,28,Bergamota pocã em média maturação para consumo.,400 KG,1.5,600,95/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,85/2017,17 KG,21,357
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,92/2017,16 KG,21,336
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,69/2017,17 KG,21,357
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,97/2017,16 KG,21,336
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,90/2017,17 KG,21,357
43,Rio Pardo,10/2017,4,"Alho in natura de 1ª qualidade, fresco, isento de sujidades.",100 KG,21,2100,88/2017,17 KG,21,357
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,85/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,86/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,73/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,75/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,92/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,78/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,97/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,98/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,88/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,5,"Batata doce, firme e íntegra.",800 KG,1.5,1200,70/2017,80 KG,1.5,120
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,86/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,81/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,75/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,92/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,100/2017,307 KG,2.04,626.28
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,78/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,69/2017,307 KG,2.04,626.28
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,97/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,90/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,95/2017,307 KG,2.04,626.28
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,77/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,70/2017,307 KG,2.04,626.28
43,Rio Pardo,10/2017,8,Cebola firme e íntegra e adequada para consumo.,4000 KG,2.04,8160,71/2017,308 KG,2.04,628.32
43,Rio Pardo,10/2017,51,Pão de milho.,200 KG,9,1800,93/2017,100 KG,9,900
43,Rio Pardo,10/2017,51,Pão de milho.,200 KG,9,1800,94/2017,100 KG,9,900
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,85/2017,54 KG,3.26,176.04
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,86/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,73/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,75/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,81/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,92/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,100/2017,54 KG,3.26,176.04
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,78/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,69/2017,54 KG,3.26,176.04
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,97/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,95/2017,54 KG,3.26,176.04
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,77/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,88/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,89/2017,54 KG,3.26,176.04
43,Rio Pardo,10/2017,12,Couve manteiga com folhas grandes e verdes escuras.,800 KG,3.26,2608,70/2017,53 KG,3.26,172.78
43,Rio Pardo,10/2017,26,Ervilha  em coloração verde descascada embalada a vácuo.,100 KG,14,1400,91/2017,100 KG,14,1400
43,Rio Pardo,10/2017,52,Pizza colonial.,100 KG,18.06,1806,93/2017,50 KG,18.06,903
43,Rio Pardo,10/2017,52,Pizza colonial.,100 KG,18.06,1806,94/2017,50 KG,18.06,903
43,Rio Pardo,10/2017,42,Linguiça fresca mista.,500 KG,15.24,7620,74/2017,250 KG,15.24,3810
43,Rio Pardo,10/2017,42,Linguiça fresca mista.,500 KG,15.24,7620,79/2017,250 KG,15.24,3810
43,Rio Pardo,10/2017,50,Pão integral colonial– tipo francês.,3000 KG,7.94,23820,93/2017,1500 KG,7.94,11910
43,Rio Pardo,10/2017,50,Pão integral colonial– tipo francês.,3000 KG,7.94,23820,94/2017,1500 KG,7.94,11910
43,Rio Pardo,10/2017,39,Geleia de frutas em adequada apresentação de consumo.,300 KG,11.63,3489,77/2017,300 KG,11.63,3489
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,73/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,75/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,92/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,98/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,95/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,88/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,24,"Tomate com coloração vermelha, maturação intermediárias, firme, íntegro, peso médio de 100 gramas.",5000 KG,2.82,14100,70/2017,625 KG,2.82,1762.5
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,89/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,85/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,73/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,75/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,81/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,92/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,69/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,98/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,99/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,29,Bergamota comum em média maturação para consumo.,400 KG,1.5,600,90/2017,40 KG,1.5,60
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,89/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,85/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,75/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,81/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,92/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,97/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,99/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,30,"Laranja de suco madura para consumo de 1ª qualidade, pesando em média 120 gramas.",700 KG,1,700,77/2017,88 KG,1,87.5
43,Rio Pardo,10/2017,38,"Banana prata em maturação adequada para o consumo, casca amarela, textura e consistência de fruta fresca, peso médio de 75 gramas.",420 KG,3,1260,85/2017,84 KG,3,252
43,Rio Pardo,10/2017,38,"Banana prata em maturação adequada para o consumo, casca amarela, textura e consistência de fruta fresca, peso médio de 75 gramas.",420 KG,3,1260,75/2017,84 KG,3,252
43,Rio Pardo,10/2017,38,"Banana prata em maturação adequada para o consumo, casca amarela, textura e consistência de fruta fresca, peso médio de 75 gramas.",420 KG,3,1260,92/2017,84 KG,3,252
43,Rio Pardo,10/2017,38,"Banana prata em maturação adequada para o consumo, casca amarela, textura e consistência de fruta fresca, peso médio de 75 gramas.",420 KG,3,1260,69/2017,84 KG,3,252
43,Rio Pardo,10/2017,38,"Banana prata em maturação adequada para o consumo, casca amarela, textura e consistência de fruta fresca, peso médio de 75 gramas.",420 KG,3,1260,71/2017,84 KG,3,252
43,Rio Pardo,10/2017,40,Carne moída de 2ª congelada.,2000 KG,16.5,33000,87/2017,1000 KG,16.5,16500
43,Rio Pardo,10/2017,40,Carne moída de 2ª congelada.,2000 KG,16.5,33000,80/2017,1000 KG,16.5,16500
43,Westfália,3/2017,17,Laranja bahia ou umbigo,160 KG,3.57,571.2,49/2017,160 KG,3.57,571.2
43,Westfália,3/2017,34,Uva preta,70 KG,5.2,364,49/2017,70 KG,5.2,364
43,Westfália,3/2017,15,Feijão preto tipo 1,170 KG,5.99,1018.3,50/2017,170 KG,5.99,1018.3
43,Westfália,3/2017,31,Repolho roxo,12 KG,3.29,39.48,49/2017,12 KG,3.29,39.48
43,Westfália,3/2017,3,Alface lisa,55 UN,2.26,124.3,49/2017,55 UN,2.26,124.3
43,Westfália,3/2017,5,Banana prata,425 KG,4.13,1755.25,51/2017,425 KG,4.13,1755.25
43,Westfália,3/2017,24,Melão amarelo,250 KG,5,1250,49/2017,250 KG,5,1250
43,Westfália,3/2017,30,Repolho branco,60 KG,2.8,168,49/2017,60 KG,2.8,168
43,Westfália,3/2017,16,"Iogurte, sabor morango 1 litro",270 L,3.79,1023.3,48/2017,270 L,3.79,1023.3
43,Westfália,3/2017,18,Leite integral uht longa vida 1 litro,1800 L,2.86,5148,48/2017,1800 L,2.86,5148
43,Westfália,3/2017,28,Nata (creme de leite) 300 g,170 POT,4.78,812.6,48/2017,170 POT,4.78,812.6
43,Westfália,3/2017,19,Maçã fuji ou gala,300 KG,5.23,1569,51/2017,300 KG,5.23,1569
43,Westfália,3/2017,20,Mamão formosa,270 KG,4.96,1339.2,51/2017,270 KG,4.96,1339.2
43,Westfália,3/2017,21,Manga rosa,60 KG,5.09,305.4,49/2017,60 KG,5.09,305.4
43,Westfália,3/2017,33,Tomate,150 KG,5.03,754.5,49/2017,150 KG,5.03,754.5
43,Westfália,3/2017,26,Milho para pipoca tipo 1 500 g,100 PAC,3.13,313,49/2017,100 PAC,3.13,313
43,Westfália,3/2017,4,Banana caturra,180 KG,3.65,657,49/2017,180 KG,3.65,657
43,Westfália,3/2017,7,Bergamota ponkan,80 KG,3.33,266.4,49/2017,80 KG,3.33,266.4
43,Westfália,3/2017,32,Suco de uva integral (tinto) 1 litro,175 L,15.13,2647.75,50/2017,175 L,15.13,2647.75
43,Westfália,3/2017,1,Abacaxi caiano,66 UN,5.46,360.36,51/2017,66 UN,5.46,360.36
43,Westfália,3/2017,2,Aipim congelado,30 KG,8.47,254.1,49/2017,30 KG,8.47,254.1
43,Westfália,3/2017,6,Batata inglesa,190 KG,3.13,594.7,49/2017,190 KG,3.13,594.7
43,Westfália,3/2017,8,Beterraba sem folhas,75 KG,3.03,227.25,49/2017,75 KG,3.03,227.25
43,Westfália,3/2017,12,Cebola,110 KG,2.36,259.6,49/2017,110 KG,2.36,259.6
43,Westfália,3/2017,23,Melado de cana batido 700 g,80 POT,8.29,663.2,50/2017,80 POT,8.29,663.2
43,Westfália,3/2017,25,Melancia,170 KG,2.86,486.2,49/2017,170 KG,2.86,486.2
43,Westfália,3/2017,27,Mortadela 500 g,35 KG,7.09,248.15,47/2017,35 KG,7.09,248.15
43,Westfália,3/2017,13,Cenoura sem folhas,80 KG,2.33,186.4,51/2017,80 KG,2.33,186.4
43,Salvador do Sul,4/2017,1,"Aipim novo, descascado, congelado, em embalagem adequada, de no máximo 2kg, com identificação do produto, e validade",293 KG,4.27,1251.11,96/2017,293 KG,4.27,1251.11
43,Salvador do Sul,4/2017,2,"Alface fresca, graúda, limpa, em boas condições de consumo",397 UN,1.32,524.04,96/2017,397 UN,1.32,524.04
43,Salvador do Sul,4/2017,3,"Alho graúdo, sem machucados",43 KG,22.67,974.81,96/2017,43 KG,22.67,974.81
43,Salvador do Sul,4/2017,4,"Banha de porco, embalagem 1kg, íntegra, com identificação do produto, rótulo, data de fabricação e validade *susaf",16 KG,8.85,141.6,104/2017,16 KG,8.85,141.6
43,Salvador do Sul,4/2017,5,"Batata doce, limpa, sem machucados, em boas condições de consumo",68 KG,2.14,144.45,96/2017,68 KG,2.14,144.45
43,Salvador do Sul,4/2017,6,"Bebida láctea, sabores sortidos, embalagem com 1l, íntegra, com identificação do produto, rótulo, data de fabricação e validade",658 UN,2.84,1868.72,105/2017,658 UN,2.84,1868.72
43,Salvador do Sul,4/2017,7,"Bergamota ponkan, grau médio de  amadurecimento, sem perfurações na casca, em boas condições de consumo",568 KG,1.92,1090.56,98/2017,568 KG,1.92,1090.56
43,Salvador do Sul,4/2017,8,"Beterraba nova, limpa, em boas condições de consumo",338 KG,2.27,767.26,96/2017,338 KG,2.27,767.26
43,Salvador do Sul,4/2017,9,"Biscoito colonial, sabores, embalagem de 500g, com identificação do produto, data de fabricação e validade",138 UN,10.08,1391.04,101/2017,138 UN,10.08,1391.04
43,Salvador do Sul,4/2017,10,"Brocolis, com flores firmes, em boas condições de consumo",266 KG,5.37,1425.74,98/2017,266 KG,5.37,1425.74
43,Salvador do Sul,4/2017,11,"Carne bovina magra 2ª, em cubos pequenos, congelada em embalagens de 1 kg, com identificação do produto, e validade *susaf",360 KG,17.6,6327.2,104/2017,360 KG,17.6,6327.2
43,Salvador do Sul,4/2017,12,"Carne bovina magra 2ª, em iscas, congelada em embalagens de 1 kg, com identificação do produto, e validade*susaf",366 KG,17.6,6450.4,104/2017,366 KG,17.6,6450.4
43,Salvador do Sul,4/2017,13,"Carne bovina magra 2ª, moída, congelada em embalagens de 1 kg com identificação do produto, e validade*susaf",596 KG,16.25,9681.75,104/2017,596 KG,16.25,9681.75
43,Salvador do Sul,4/2017,14,"Carne de porco inteira, sem osso e sem pele, congelada em embalagem de 1 kg, com identificação do produto, e validade *susaf",161 KG,13.8,2221.8,104/2017,161 KG,13.8,2221.8
43,Salvador do Sul,4/2017,15,"Cenoura, limpa, sem machucados, em boas condições de consumo",376 KG,2.23,838.48,96/2017,376 KG,2.23,838.48
43,Salvador do Sul,4/2017,16,"Cheiro-verde, fresco, em boas condições de consumo",230 MOL,1.17,269.1,96/2017,230 MOL,1.17,269.1
43,Salvador do Sul,4/2017,17,"Chuchu, novo, em boas condições de consumo.",96 KG,1.55,148.8,96/2017,96 KG,1.55,148.8
43,Salvador do Sul,4/2017,18,"Couve-flor, tamanho grande, flores firmes, em boas condições de consumo",343 KG,3.33,1142.19,96/2017,343 KG,3.33,1142.19
43,Salvador do Sul,4/2017,19,"Creme de leite pasteurizado, embalagem com 350g, íntegra, com identificação do produto,  rótulo, data de fabricação e validade",441 UN,4.27,1883.07,105/2017,441 UN,4.27,1883.07
43,Salvador do Sul,4/2017,20,"Cuca colonial, fresca, embalagem individual, com identificação do produto, rótulo, data de fabricação e validade",102 KG,9.73,992.46,101/2017,102 KG,9.73,992.46
43,Salvador do Sul,4/2017,22,"Feijão carioca, tipo 1, embalagem de 1kg, íntegra, com identificação do produto, rótulo, data de fabricação e validade",240 UN,6.86,1646.4,96/2017,240 UN,6.86,1646.4
43,Salvador do Sul,4/2017,23,"Feijão preto, tipo 1, embalagem de 1kg, íntegra, com identificação do produto, rótulo, data de fabricação e validade",496 UN,5.96,2956.16,98/2017,496 UN,5.96,2956.16
43,Salvador do Sul,4/2017,24,"Laranja suco, grau médio de amadurecimento, sem perfurações na casca, em boas condições de consumo",987 KG,1.67,1648.29,99/2017,987 KG,1.67,1648.29
43,Salvador do Sul,4/2017,25,"Laranja umbigo, grau médio de amadurecimento, sem perfurações na casca, em boas condições de consumo",930 KG,2.2,2046,99/2017,930 KG,2.2,2046
43,Salvador do Sul,4/2017,26,"Leite em pó integral instantâneo, embalagem com 1kg, íntegra, com identificação do produto, rótulo, data de fabricação e validade",699 UN,23.67,16545.33,105/2017,699 UN,23.67,16545.33
43,Salvador do Sul,4/2017,27,"Leite sem lactose,  embalagem 1l, íntegra, com identificação do produto, rótulo, data de fabricação e validade",24 UN,4.36,104.64,105/2017,24 UN,4.36,104.64
43,Salvador do Sul,4/2017,28,"Limão, grau médio de amadurecimento, sem perfurações, em boas condições de consumo",65 KG,2.47,160.55,96/2017,65 KG,2.47,160.55
43,Salvador do Sul,4/2017,29,"Linguiça mista, magra, defumada, em embalagens de 1 kg com identificação do produto, e validade*susaf",245 KG,19.86,4865.7,104/2017,245 KG,19.86,4865.7
43,Salvador do Sul,4/2017,30,"Maracujá, grau médio de amadurecimento, frutas de tamanho médio, sem machucados, em boas condições de consumo",56 KG,5.3,294.15,102/2017,56 KG,5.3,294.15
43,Salvador do Sul,4/2017,31,"Milho verde em espiga, novo, espigas de tamanho médio, em boas condições de consumo, embalagem com 3 unidades",52 UN,2.15,111.8,98/2017,52 UN,2.15,111.8
43,Salvador do Sul,4/2017,32,"Moranga cabotiá, sem machucados, em boas condições de consumo",120 KG,1.55,186,98/2017,120 KG,1.55,186
43,Salvador do Sul,4/2017,33,"Ovos de galinha, frescos, de granja, casca íntegra, com identificação do produto e validade",859 DZ,4.65,3994.35,97/2017,859 DZ,4.65,3994.35
43,Salvador do Sul,4/2017,34,"Pão caseiro, aipim/batata/milho, fresco, embalagem individual, com identificação do produto, rótulo, data de fabricação e validade",236 KG,7.53,1773.32,103/2017,236 KG,7.53,1773.32
43,Salvador do Sul,4/2017,35,"Pão de massa doce, 30g a unidade, fresco, com data de fabricação e validade, em embalagem adequada e coberta para evitar que sejam amassados ou contaminados por agentes do meio",70 KG,8.78,614.6,103/2017,70 KG,8.78,614.6
43,Salvador do Sul,4/2017,36,"Pão de massa doce, 70g a unidade, fresco, com data de fabricação e validade, em embalagem adequada e coberta para evitar que sejam amassados ou contaminados por agentes do meio",220 KG,8.25,1813.35,103/2017,220 KG,8.25,1813.35
43,Salvador do Sul,4/2017,37,"Pepino conserva, embalagem de 1,8kg drenado, suave, embalagem íntegra, com identificação do produto, data de fabricação e validade",23 UN,21.63,497.49,100/2017,23 UN,21.63,497.49
43,Salvador do Sul,4/2017,38,"Pepino salada, em boas condições de consumo",93 KG,2.58,239.94,98/2017,93 KG,2.58,239.94
43,Salvador do Sul,4/2017,39,"Rabanete, em boas condições de consumo",68 KG,3.43,233.24,96/2017,68 KG,3.43,233.24
43,Salvador do Sul,4/2017,40,"Repolho roxo, folhas íntegras, em boas condições de consumo",70 KG,1.4,98.7,98/2017,70 KG,1.4,98.7
43,Salvador do Sul,4/2017,41,"Repolho verde, folhas íntegras, em boas condições de consumo",348 KG,1.9,661.2,96/2017,348 KG,1.9,661.2
43,Salvador do Sul,4/2017,42,"Salsichão – linguiça toscana – resfriado, unidade 70g, em embalagem de 1 kg,com identificação do produto, rótulo, data de fabricação e validade *susaf",221 KG,14.02,3098.42,104/2017,221 KG,14.02,3098.42
43,Salvador do Sul,4/2017,43,"Schmier de frutas, embalagem de 1kg, com identificação do produto, rótulo, data de fabricação e validade",96 UN,9.13,876.48,100/2017,96 UN,9.13,876.48
43,Cacique doble,2/2017,4,"Cenoura - fresca, 1 ª qualidade, firme, tamanho médio a grande, com casca limpa, coloração uniforme; isentos de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à casca.",70 KG,0,0,123/2017,70 KG,4.3,301
